issue_key,dominant_topic,dominant_topic_share,n_topics_present,topic_0_proportion,topic_1_proportion,topic_2_proportion
YARN-5648,2,0.719121268497849,2,0.0016583747927037258,0.2792203567094474,0.719121268497849
YARN-5673,1,0.7057726017302858,2,5.5856560353034734e-05,0.7057726017302858,0.2941715417093613
YARN-5668,2,0.8179012870615744,2,0.00027754648903709916,0.18182116644938842,0.8179012870615744
YARN-5667,2,0.6792093619926206,2,0.00014078558355628168,0.32064985242382316,0.6792093619926206
YARN-5658,2,0.7335069483784985,2,0.2660935310461917,0.00039952057530975106,0.7335069483784985
YARN-5644,2,0.4796552484251256,3,0.3153252321702694,0.20501951940460497,0.4796552484251256
YARN-5638,2,0.8005730097054069,2,0.19910472152243697,0.00032226877215605807,0.8005730097054069
YARN-5637,1,0.6423827790506351,2,0.09662399262870877,0.6423827790506351,0.2609932283206561
YARN-5606,1,0.7947064032837071,2,0.20513494210737648,0.7947064032837071,0.00015865460891641785
YARN-5636,1,0.804936674522793,2,0.0001723246596588464,0.804936674522793,0.1948910008175482
YARN-5634,1,0.9348236726845136,1,0.06470081614097352,0.9348236726845136,0.0004755111745128295
YARN-5629,2,0.7993122534210035,2,0.0004539264639129411,0.20023382011508356,0.7993122534210035
YARN-5627,2,0.6281064538244222,2,0.00034447123665183637,0.371549074938926,0.6281064538244222
YARN-5626,2,0.6630831555336013,2,0.3366467931566498,0.0002700513097489426,0.6630831555336013
YARN-5605,1,0.9142100800162218,1,0.08526443390915873,0.9142100800162218,0.0005254860746192767
YARN-5619,1,0.5053114155851172,2,0.0001561767921287593,0.5053114155851172,0.4945324076227542
YARN-5618,1,0.7336293261152929,2,0.2660007145802304,0.7336293261152929,0.00036995930447662523
YARN-5612,2,0.5679054320975131,2,0.4313818095275759,0.0007127583749110203,0.5679054320975131
YARN-5611,1,0.5848356696726341,2,0.0006238303181535572,0.5848356696726341,0.4145405000092124
YARN-5593,1,0.8380737603196936,2,0.0002498126405196571,0.8380737603196936,0.16167642703978682
YARN-5590,1,0.9971550497866285,1,0.0014224751066857907,0.9971550497866285,0.0014224751066857907
YARN-5587,1,0.9984650805832692,1,0.0007674597083653889,0.9984650805832692,0.0007674597083653889
YARN-5585,2,0.8602560973632851,1,0.1396204915543996,0.00012341108231521918,0.8602560973632851
YARN-5556,0,0.599784237413575,2,0.599784237413575,0.0003995205753096803,0.3998162420111154
YARN-5547,2,0.7936005524846781,1,0.10979897276155356,0.09660047475376826,0.7936005524846781
YARN-5541,0,0.998890737659456,1,0.998890737659456,0.0005546311702718886,0.0005546311702718886
YARN-5532,1,0.8528786647954555,1,0.00041614648356235183,0.8528786647954555,0.14670518872098215
YARN-5531,2,0.54308828880224,3,0.1849689701344307,0.27194274106332933,0.54308828880224
YARN-5520,0,0.6980406940390275,2,0.6980406940390275,0.20195590828920915,0.1000033976717634
YARN-5519,0,0.5899168876432656,2,0.5899168876432656,0.0007674597083654659,0.40931565264836894
YARN-5518,1,0.6799273166484547,2,0.00018171906232967208,0.6799273166484547,0.31989096428921565
YARN-5517,1,0.9996493073820797,1,0.00017534630896021762,0.9996493073820797,0.00017534630896021762
YARN-5516,1,0.47141499474304344,2,0.11784230748446577,0.47141499474304344,0.41074269777249073
YARN-5505,1,0.9086979778583961,1,0.00031220730565107205,0.9086979778583961,0.09098981483595261
YARN-5457,2,0.6201386591978965,2,0.0009970089730811614,0.3788643318290224,0.6201386591978965
YARN-5501,1,0.7594351488496541,2,0.24042602010772474,0.7594351488496541,0.00013883104262115927
YARN-5479,1,0.4961258049516904,3,0.3217468452690531,0.4961258049516904,0.18212734977925651
YARN-5478,2,0.5860268628358319,2,0.0004992511233151796,0.41347388604085283,0.5860268628358319
YARN-5473,1,0.9988256018790366,1,0.000587199060481595,0.9988256018790366,0.000587199060481595
YARN-5468,1,0.6737385798579943,2,0.3260234948505472,0.6737385798579943,0.00023792529145855095
YARN-5461,1,0.9971550497866282,1,0.001422475106685957,0.9971550497866282,0.001422475106685957
YARN-5452,1,0.754735870909325,2,0.000623830318153522,0.754735870909325,0.2446402987725216
YARN-5426,1,0.9994740993952143,1,0.0002629503023928974,0.9994740993952143,0.0002629503023928974
YARN-5413,2,0.5852823389893135,3,0.23883159562912942,0.17588606538155716,0.5852823389893135
YARN-5412,2,0.605905552169453,3,0.22071686615420139,0.17337758167634568,0.605905552169453
YARN-5411,2,0.5382535311678898,3,0.25689761187242705,0.20484885695968316,0.5382535311678898
YARN-5410,2,0.6656635014725092,2,0.0005546311702719047,0.33378186735721904,0.6656635014725092
YARN-5408,2,0.7342782432637744,2,0.0005871990604816115,0.2651345576757439,0.7342782432637744
YARN-5407,1,0.8395368548022422,2,0.0004539264639129105,0.8395368548022422,0.1600092187338449
YARN-5406,1,0.8677048489601591,1,0.0005254860746191034,0.8677048489601591,0.1317696649652217
YARN-5396,2,0.5049300447661229,2,0.00017232465965886232,0.49489763057421826,0.5049300447661229
YARN-5392,1,0.5692737774534293,3,0.2462798108209946,0.5692737774534293,0.18444641172557613
YARN-5391,2,0.9966832504145912,1,0.0016583747927044594,0.0016583747927044594,0.9966832504145912
YARN-5390,1,0.664060966999369,2,0.0004992511233151945,0.664060966999369,0.3354397818773159
YARN-5357,2,0.623274728272219,2,0.1265188036309493,0.2502064680968316,0.623274728272219
YARN-5387,0,0.8697029617798049,1,0.8697029617798049,0.00016658337497927963,0.13013045484521588
YARN-5386,1,0.9990489776509744,1,0.0004755111745126758,0.9990489776509744,0.0004755111745126758
YARN-5385,1,0.9989490278507616,1,0.0005254860746191117,0.9989490278507616,0.0005254860746191117
YARN-5384,1,0.9990489776509743,1,0.0004755111745127497,0.9990489776509743,0.0004755111745127497
YARN-5366,1,0.5417196945302518,3,0.21007925031164046,0.5417196945302518,0.24820105515810773
YARN-5355,1,0.8289771286488363,2,0.0004992511233152216,0.8289771286488363,0.17052362022784834
YARN-5352,1,0.610650414750622,2,0.2812212855850989,0.610650414750622,0.10812829966427913
YARN-5342,1,0.7668553043118317,2,0.23296934937920813,0.7668553043118317,0.0001753463089602532
YARN-5261,1,0.9991315675206249,1,0.00043421623968747166,0.9991315675206249,0.00043421623968747166
YARN-5330,1,0.8570396824393361,1,0.1425441710771015,0.8570396824393361,0.00041614648356234186
YARN-5329,1,0.8416391958938176,2,0.1579766319970773,0.8416391958938176,0.0003841721091049902
YARN-5328,1,0.876583105359463,1,0.12304693533606034,0.876583105359463,0.00036995930447663114
YARN-5327,1,0.8552414192628801,1,0.14435906016181002,0.8552414192628801,0.0003995205753097409
YARN-5326,1,0.550201551992303,2,0.44952090151866003,0.550201551992303,0.0002775464890369868
YARN-5325,1,0.6184910433132896,2,0.0008312551953452846,0.6184910433132896,0.38067770149136515
YARN-5324,2,0.5057628381232063,2,0.0008312551953452081,0.4934059066814485,0.5057628381232063
YARN-5321,1,0.9983374896093098,1,0.0008312551953451062,0.9983374896093098,0.0008312551953451062
YARN-5307,2,0.9020736064435608,1,0.09751024707287678,0.00041614648356232234,0.9020736064435608
YARN-5304,2,0.7378180406458786,2,0.06785193776131832,0.194330021592803,0.7378180406458786
YARN-5295,0,0.7766002251500362,2,0.7766002251500362,0.22325491029831937,0.00014486455164424268
YARN-5292,2,0.5243610638485701,2,0.0006238303181535454,0.4750151058332765,0.5243610638485701
YARN-5290,0,0.7917766698527494,2,0.7917766698527494,0.20802345007529385,0.0001998800719568543
YARN-5281,1,0.5264887513272649,2,0.00031220730565113467,0.5264887513272649,0.4731990413670838
YARN-5280,1,0.6227389329631061,2,0.0002082032063294342,0.6227389329631061,0.37705286383056436
YARN-5256,2,0.4913651350657528,3,0.19280753038272003,0.3158273345515272,0.4913651350657528
YARN-5255,1,0.5688544662982196,3,0.24723109480930358,0.5688544662982196,0.18391443889247686
YARN-5225,1,0.4704977715995222,3,0.3267683741118893,0.4704977715995222,0.20273385428858853
YARN-5220,0,0.52049492861454,2,0.52049492861454,0.4793874658344779,0.00011760555098203036
YARN-5218,1,0.5419022538193894,2,0.4571007372075296,0.5419022538193894,0.0009970089730811356
YARN-5215,1,0.9991677070328754,1,0.00041614648356225377,0.9991677070328754,0.00041614648356225377
YARN-5211,1,0.7957702807405423,2,0.2039269641883102,0.7957702807405423,0.00030275507114758
YARN-5207,1,0.6337701980415543,2,0.00041614648356234104,0.6337701980415543,0.36581365547488337
YARN-5202,1,0.8403240179873811,1,0.07690855812013694,0.8403240179873811,0.08276742389248185
YARN-5177,1,0.6210670028929052,2,0.00027754648903701356,0.6210670028929052,0.3786554506180577
YARN-5175,2,0.6993148900804296,2,0.0001561767921287521,0.3005289331274417,0.6993148900804296
YARN-5140,1,0.609118833507948,2,0.3215163735913156,0.609118833507948,0.06936479290073652
YARN-5139,1,0.6966680589466248,2,0.3031320609814183,0.6966680589466248,0.00019988007195687407
YARN-5137,1,0.9971550497866276,1,0.0014224751066862465,0.9971550497866276,0.0014224751066862465
YARN-5113,1,0.80588299570417,2,0.19311999532274896,0.80588299570417,0.0009970089730811527
YARN-5086,1,0.9992009588493804,1,0.0003995205753096981,0.9992009588493804,0.0003995205753096981
YARN-5085,1,0.9992009588493804,1,0.0003995205753096981,0.9992009588493804,0.0003995205753096981
YARN-5081,2,0.9992009588493805,1,0.0003995205753097262,0.0003995205753097262,0.9992009588493805
YARN-5079,1,0.9183345727551837,1,8.693384334525025e-05,0.9183345727551837,0.08157849340147101
YARN-5078,1,0.6315130484773979,2,0.36825983364842546,0.6315130484773979,0.00022711787417681114
YARN-5076,2,0.9990489776509747,1,0.00047551117451267316,0.00047551117451267316,0.9990489776509747
YARN-5046,2,0.6340918656740608,2,0.36559592702028787,0.0003122073056511919,0.6340918656740608
YARN-5025,1,0.999444907021926,1,0.0002775464890370265,0.999444907021926,0.0002775464890370265
YARN-5015,1,0.5177928186628143,2,0.48192171173969783,0.5177928186628143,0.00028546959748796975
YARN-5008,2,0.7386052967955782,2,0.2610824958987706,0.0003122073056511018,0.7386052967955782
YARN-4993,2,0.5268266572429078,3,0.2607522275608142,0.2124211151962782,0.5268266572429078
YARN-4985,2,0.7056721266399814,2,0.09102628039877408,0.20330159296124456,0.7056721266399814
YARN-4958,2,0.7498861538387717,2,6.577649148196591e-05,0.25004806966974635,0.7498861538387717
YARN-4966,2,0.6296875405299432,2,0.0005254860746191113,0.36978697339543765,0.6296875405299432
YARN-4963,1,0.5607384201613602,2,0.439029183835851,0.5607384201613602,0.00023239600278883037
YARN-4962,1,0.9994449070219262,1,0.00027754648903695453,0.9994449070219262,0.00027754648903695453
YARN-4952,1,0.580627245481082,2,0.0002271178741767512,0.580627245481082,0.4191456366447413
YARN-4950,1,0.6781089520076499,2,0.32145683175266254,0.6781089520076499,0.0004342162396875219
YARN-4948,2,0.6803179287056753,2,0.1975810570679429,0.12210101422638175,0.6803179287056753
YARN-4945,1,0.7016007998763819,2,0.297873714048999,0.7016007998763819,0.0005254860746190837
YARN-4213,2,0.8306268546656751,2,0.0004161464835623096,0.16895699885076257,0.8306268546656751
YARN-4904,2,0.6467331904982434,2,0.002481389578165767,0.35078541992359075,0.6467331904982434
YARN-4902,1,0.7706079609026047,2,0.0002126302360196618,0.7706079609026047,0.22917940886137564
YARN-4864,1,0.6141280424967018,2,0.25452521367684494,0.6141280424967018,0.13134674382645317
YARN-4889,1,0.8019276260434118,2,0.19761844749267504,0.8019276260434118,0.00045392646391307186
YARN-4888,1,0.7322916757199538,2,0.19181436205247632,0.7322916757199538,0.07589396222756978
YARN-4887,1,0.7306755919860167,2,0.20197892967696301,0.7306755919860167,0.06734547833702033
YARN-4879,1,0.8989522810020686,1,0.00021263023601971853,0.8989522810020686,0.10083508876191184
YARN-4877,2,0.5590940830672566,3,0.2504165679783639,0.19048934895437944,0.5590940830672566
YARN-4876,1,0.4430169422625012,3,0.33049048479988014,0.4430169422625012,0.22649257293761857
YARN-4874,1,0.5707292336269164,2,0.002481389578164095,0.5707292336269164,0.4267893767949195
YARN-4873,0,0.9933993399339932,1,0.9933993399339932,0.0033003300330034543,0.0033003300330034543
YARN-4870,1,0.6669269434264727,2,0.3314146817808241,0.6669269434264727,0.0016583747927032537
YARN-4835,2,0.8833744411762858,1,0.00018857250612863588,0.11643698631758555,0.8833744411762858
YARN-4830,1,0.7288484090200217,2,0.2702449726662884,0.7288484090200217,0.0009066183136899874
YARN-4822,1,0.842312676434857,2,0.1575668851693824,0.842312676434857,0.00012043839576061772
YARN-4793,1,0.5400925596639743,2,7.090689924132801e-05,0.5400925596639743,0.4598365334367844
YARN-4781,1,0.6491744182826783,2,0.3506083320975086,0.6491744182826783,0.00021724961981320996
YARN-4777,2,0.5063969951467329,2,0.49343915101089453,0.0001638538423726664,0.5063969951467329
YARN-4773,2,0.8816487350233629,1,0.11808831467424413,0.00026295030239299185,0.8816487350233629
YARN-4766,2,0.7346931325828984,2,0.2651109042581755,0.00019596315892617225,0.7346931325828984
YARN-4758,1,0.704575506874839,2,0.021484662937728258,0.704575506874839,0.2739398301874326
YARN-4757,2,0.5278942382941797,2,9.997000899734674e-05,0.47200579169682305,0.5278942382941797
YARN-4742,1,0.9984650805832692,1,0.0007674597083654119,0.9984650805832692,0.0007674597083654119
YARN-4752,1,0.7229719920185746,2,0.27675046149238847,0.7229719920185746,0.0002775464890370011
YARN-4737,2,0.6398711004758716,2,0.00043421623968762816,0.3596946832844408,0.6398711004758716
YARN-4730,1,0.5716710521078262,2,0.42823463496187086,0.5716710521078262,9.431293030276404e-05
YARN-4726,1,0.7307820819852362,2,9.705910899740795e-05,0.7307820819852362,0.26912085890576637
YARN-4725,1,0.5545274378954677,2,0.4012715045402942,0.5545274378954677,0.04420105756423813
YARN-4724,1,0.8135877767260492,1,0.13902661619949208,0.8135877767260492,0.04738560707445866
YARN-4719,1,0.4324460491112908,3,0.19967405347950382,0.4324460491112908,0.3678798974092054
YARN-4716,2,0.6269607642251026,2,0.23539084954078027,0.13764838623411715,0.6269607642251026
YARN-4715,2,0.7414783688065523,2,0.00035676061362828476,0.2581648705798195,0.7414783688065523
YARN-4696,0,0.6129284556341118,2,0.6129284556341118,0.0001959631589261909,0.386875581206962
YARN-4692,1,0.6805346591732253,2,0.00018508236165098698,0.6805346591732253,0.31928025846512376
YARN-4683,2,0.6961102223542327,2,0.0005546311702718735,0.3033351464754954,0.6961102223542327
YARN-4676,0,0.7255206878709409,2,0.7255206878709409,0.2281381788586041,0.0463411332704549
YARN-4665,2,0.4880530985422885,3,0.1850143769836817,0.3269325244740298,0.4880530985422885
YARN-4619,1,0.5001743248097983,3,0.3322108170934531,0.5001743248097983,0.1676148580967485
YARN-4611,1,0.5704594903181325,3,0.1618179698968268,0.5704594903181325,0.2677225397850408
YARN-4479,1,0.5617078211329414,2,0.437989423795911,0.5617078211329414,0.0003027550711475627
YARN-4602,1,0.509025170213021,2,0.09061481263202456,0.509025170213021,0.4003600171549545
YARN-4601,1,0.5241908162473774,3,0.2133853801040984,0.5241908162473774,0.26242380364852413
YARN-4600,2,0.5680124759231588,2,0.0005546311702718744,0.4314328929065694,0.5680124759231588
YARN-4599,1,0.99923165578179,1,0.00038417210910495923,0.99923165578179,0.00038417210910495923
YARN-4597,1,0.662859875211987,2,0.33664087366469775,0.662859875211987,0.0004992511233151759
YARN-4595,1,0.6039482941189196,2,0.0002562131693569772,0.6039482941189196,0.39579549271172343
YARN-4591,2,0.5911597311273279,2,0.0003699593044766819,0.40847030956819547,0.5911597311273279
YARN-4561,1,0.8285687514911905,2,0.00022711787417678338,0.8285687514911905,0.1712041306346328
YARN-4578,1,0.7731063969926029,2,0.0004342162396874555,0.7731063969926029,0.22645938676770958
YARN-4576,1,0.6445172614321554,2,0.3382518310034516,0.6445172614321554,0.017230907564393168
YARN-4559,2,0.9981867633726197,1,0.0009066183136901722,0.0009066183136901722,0.9981867633726197
YARN-4553,1,0.9348776599795144,1,0.0648952221463089,0.9348776599795144,0.00022711787417673628
YARN-4523,1,0.6089042272492662,2,0.3905085736902522,0.6089042272492662,0.0005871990604815696
YARN-4537,1,0.8200438006648831,2,0.00029385836027066267,0.8200438006648831,0.17966234097484607
YARN-4515,1,0.766268601584308,2,0.0005546311702718496,0.766268601584308,0.2331767672454202
YARN-4511,1,0.5220907301616592,2,0.4764867947316551,0.5220907301616592,0.0014224751066857525
YARN-3776,1,0.823703479442589,2,0.00039952057530971794,0.823703479442589,0.1758969999821012
YARN-4496,2,0.6579467917654332,2,0.3418450050282373,0.00020820320632947977,0.6579467917654332
YARN-4473,2,0.9993339993339992,1,0.0003330003330003714,0.0003330003330003714,0.9993339993339992
YARN-4471,1,0.5594523496086392,2,0.0005254860746191567,0.5594523496086392,0.4400221643167416
YARN-4466,2,0.5388137502207878,2,0.0005254860746193376,0.4606607637045929,0.5388137502207878
YARN-4349,2,0.8442193245689621,1,0.0915100754221816,0.06427060000885626,0.8442193245689621
YARN-4447,2,0.6250259590037289,2,0.0012453300124539983,0.373728710983817,0.6250259590037289
YARN-4443,2,0.8233704525396885,2,0.17591678908539998,0.0007127583749114788,0.8233704525396885
YARN-4438,2,0.9984650805832689,1,0.0007674597083655964,0.0007674597083655964,0.9984650805832689
YARN-4435,2,0.9991315675206249,1,0.0004342162396875268,0.0004342162396875268,0.9991315675206249
YARN-4433,1,0.7889621688867123,2,0.21083387435212103,0.7889621688867123,0.00020395676116667457
YARN-4425,1,0.8421624196991125,2,0.15761046242671067,0.8421624196991125,0.00022711787417674598
YARN-4420,2,0.515822322964668,2,0.0005546311702720805,0.48362304586506,0.515822322964668
YARN-4417,2,0.8499513364077195,1,0.0003567606136283106,0.14969190297865217,0.8499513364077195
YARN-4412,0,0.43526587425158875,2,0.43526587425158875,0.4296956587164555,0.1350384670319557
YARN-4405,2,0.7282161873752305,2,0.27145081229176915,0.000333000333000407,0.7282161873752305
YARN-4390,1,0.8081147997016505,2,0.19160765380931252,0.8081147997016505,0.0002775464890369688
YARN-4368,2,0.9033572485937469,1,0.0005871990604815749,0.09605555234577141,0.9033572485937469
YARN-4360,1,0.99923165578179,1,0.00038417210910497593,0.99923165578179,0.00038417210910497593
YARN-4353,0,0.7373175557159154,2,0.7373175557159154,0.00019596315892617347,0.2624864811251584
YARN-4335,1,0.7335522723067912,2,0.2659484765698935,0.7335522723067912,0.0004992511233152081
YARN-4333,0,0.5627610559460441,2,0.5627610559460441,0.4370635977449958,0.00017534630896023793
YARN-4276,1,0.5144045849435784,3,0.25154563863055585,0.5144045849435784,0.2340497764258657
YARN-4275,2,0.999487573661286,1,0.0002562131693569413,0.0002562131693569413,0.999487573661286
YARN-4271,1,0.43968949426084186,3,0.30834797165612576,0.43968949426084186,0.2519625340830322
YARN-4266,1,0.811166928557003,1,0.09564274999895252,0.811166928557003,0.09319032144404442
YARN-4265,2,0.6316315976927638,2,0.030526164405391236,0.33784223790184503,0.6316315976927638
YARN-4248,2,0.6751271005284292,2,0.0004755111745127263,0.3243973882970581,0.6751271005284292
YARN-4245,1,0.6404398810654314,2,0.00019219680953305864,0.6404398810654314,0.3593679221250356
YARN-4234,2,0.99818676337262,1,0.0009066183136900214,0.0009066183136900214,0.99818676337262
YARN-4233,2,0.7383547547427506,2,0.0002323960027888402,0.2614128492544606,0.7383547547427506
YARN-4231,2,0.7441712703165485,2,0.25552597461230403,0.00030275507114750573,0.7441712703165485
YARN-4225,0,0.7855050179726618,2,0.7855050179726618,0.21307250692065247,0.0014224751066857842
YARN-4224,2,0.9980059820538384,1,0.0009970089730808142,0.0009970089730808142,0.9980059820538384
YARN-4221,2,0.999394489857705,1,0.00030275507114749977,0.00030275507114749977,0.999394489857705
YARN-4219,2,0.8662850321484253,1,0.0003567606136283303,0.13335820723794636,0.8662850321484253
YARN-4205,1,0.8302026813653588,2,0.16941314652553616,0.8302026813653588,0.00038417210910501876
YARN-4199,2,0.5187263119600175,2,0.48105161386720874,0.00022207417277382877,0.5187263119600175
YARN-4197,0,0.6544011030228517,2,0.6544011030228517,0.34516468073746076,0.00043421623968751546
YARN-4195,1,0.6097515732014525,2,0.3897229407239284,0.6097515732014525,0.0005254860746191016
YARN-4194,1,0.6457902607522166,2,0.35354440325310593,0.6457902607522166,0.0006653359946774694
YARN-4193,1,0.6649945762162401,2,0.3346212516746548,0.6649945762162401,0.00038417210910498325
YARN-4189,1,0.6346953624664708,2,0.3652271361772555,0.6346953624664708,7.750135627375127e-05
YARN-4186,2,0.5382184332955618,2,0.000499251123315121,0.46128231558112304,0.5382184332955618
YARN-4181,1,0.6404433803514262,2,0.35940284446788795,0.6404433803514262,0.0001537751806858755
YARN-4176,0,0.9157728037321557,1,0.9157728037321557,0.0002562131693570883,0.08397098309848716
YARN-4166,1,0.9977851605758582,1,0.0011074197120709026,0.9977851605758582,0.0011074197120709026
YARN-4162,1,0.4233582368921008,3,0.3161401005369995,0.4233582368921008,0.26050166257089974
YARN-4161,1,0.5378622399203589,2,0.4618879474391216,0.5378622399203589,0.00024981264051965617
YARN-4132,0,0.818530711969229,2,0.818530711969229,0.0003995205753098404,0.1810697674554611
YARN-4129,2,0.591184839327692,3,0.22424582081654632,0.18456933985576185,0.591184839327692
YARN-4125,0,0.46542075437356095,2,0.46542075437356095,0.4461809956737059,0.08839824995273313
YARN-4117,1,0.5653043938987098,2,0.0003699593044766074,0.5653043938987098,0.4343256467968136
YARN-4108,1,0.8341825598299892,2,0.1656175600980539,0.8341825598299892,0.00019988007195686418
YARN-4097,2,0.8173785988049912,1,0.03295618902986547,0.14966521216514334,0.8173785988049912
YARN-4094,2,0.6000169022291417,2,0.0001514463122823415,0.3998316514585759,0.6000169022291417
YARN-4093,0,0.5881531760779241,2,0.5881531760779241,0.00039952057530976104,0.4114473033467662
YARN-4091,1,0.4772471097405092,2,0.40933072293703215,0.4772471097405092,0.1134221673224586
YARN-4088,0,0.5264280886542071,2,0.5264280886542071,0.47342272441456795,0.00014918693122487924
YARN-4080,1,0.8474088924099301,1,0.0734716548886485,0.8474088924099301,0.07911945270142137
YARN-4077,1,0.7479773869147003,2,0.2517198580141523,0.7479773869147003,0.0003027550711475364
YARN-4075,2,0.998752339363693,1,0.0006238303181535029,0.0006238303181535029,0.998752339363693
YARN-4074,2,0.9992009588493806,1,0.00039952057530969485,0.00039952057530969485,0.9992009588493806
YARN-4070,2,0.9990014977533697,1,0.0004992511233151859,0.0004992511233151859,0.9990014977533697
YARN-4062,2,0.9988256018790367,1,0.000587199060481658,0.000587199060481658,0.9988256018790367
YARN-4061,2,0.9983374896093096,1,0.0008312551953452246,0.0008312551953452246,0.9983374896093096
YARN-4059,1,0.6562254573494539,2,0.34366819361300477,0.6562254573494539,0.00010634903754123319
YARN-4056,0,0.6025632164067669,2,0.6025632164067669,0.3971667322834842,0.0002700513097489705
YARN-4041,2,0.47214233163657776,2,0.4087533222697565,0.11910434609366577,0.47214233163657776
YARN-4039,1,0.7270721791956365,2,0.2728757456077797,0.7270721791956365,5.207519658388119e-05
YARN-4024,1,0.5297590983279455,2,0.46984138109674456,0.5297590983279455,0.000399520575309748
YARN-4023,1,0.8658238155861028,1,0.0011074197120710264,0.8658238155861028,0.13306876470182616
YARN-4014,2,0.8331174422711307,2,0.0007127583749109699,0.16616979935395837,0.8331174422711307
YARN-4012,0,0.6580786450223608,2,0.6580786450223608,0.34146742851372613,0.00045392646391298073
YARN-4007,1,0.6813109033227498,2,0.00043421623968745106,0.6813109033227498,0.3182548804375628
YARN-3998,1,0.6775985336940493,2,0.14727792287266786,0.6775985336940493,0.17512354343328276
YARN-3997,1,0.8378734190518998,1,0.1465052055967976,0.8378734190518998,0.015621375351302475
YARN-3983,1,0.8809062924280325,1,0.0976782229440445,0.8809062924280325,0.02141548462792289
YARN-3981,2,0.9995747395279607,1,0.00021263023601961344,0.00021263023601961344,0.9995747395279607
YARN-3980,1,0.5445607203893111,2,0.45496376843617614,0.5445607203893111,0.0004755111745127311
YARN-3955,0,0.48225918948849833,3,0.48225918948849833,0.3043318727041728,0.213408937807329
YARN-3970,1,0.7286275533244215,2,0.1065961795536533,0.7286275533244215,0.16477626712192514
YARN-3969,1,0.588161041638903,2,0.4115362032899495,0.588161041638903,0.0003027550711476605
YARN-3964,1,0.36231050404946913,3,0.3215107553768474,0.36231050404946913,0.31617874057368356
YARN-3698,2,0.7146477121039978,2,0.0004755111745128695,0.2848767767214894,0.7146477121039978
YARN-3935,2,0.7551956116459484,2,0.15343560886933882,0.09136877948471275,0.7551956116459484
YARN-3942,2,0.7521515370834516,2,0.0002775464890370262,0.2475709164275113,0.7521515370834516
YARN-3929,2,0.9995655007603735,1,0.00021724961981321874,0.00021724961981321874,0.9995655007603735
YARN-3928,1,0.5554725179591247,2,0.0003995205753097124,0.5554725179591247,0.44412796146556566
YARN-3927,2,0.39953353620661997,3,0.38105987499373684,0.21940658879964325,0.39953353620661997
YARN-3926,1,0.9469377466146034,1,0.00012815583749845754,0.9469377466146034,0.05293409754789811
YARN-3923,0,0.5841165980787182,2,0.5841165980787182,0.30971727961099754,0.10616612231028427
YARN-3922,0,0.7004262756119531,2,0.7004262756119531,0.2091745004921317,0.09039922389591516
YARN-3920,1,0.8073359517510302,2,0.1924203241446557,0.8073359517510302,0.00024372410431400845
YARN-3914,2,0.8057506963868333,2,0.00021263023601964637,0.19403667337714717,0.8057506963868333
YARN-3904,2,0.999412283279459,1,0.00029385836027045727,0.00029385836027045727,0.999412283279459
YARN-3901,2,0.8637927425233433,1,0.13606842643403552,0.00013883104262118532,0.8637927425233433
YARN-3895,2,0.9981867633726198,1,0.0009066183136901013,0.0009066183136901013,0.9981867633726198
YARN-3887,1,0.6776869171583321,2,0.32183757166715526,0.6776869171583321,0.0004755111745126637
YARN-3870,1,0.9335057504919693,1,0.041378859566625625,0.9335057504919693,0.025115389941405105
YARN-3867,1,0.6693591659152976,2,0.3299754980900249,0.6693591659152976,0.0006653359946774494
YARN-3866,1,0.8915004465276448,1,0.1081665531393547,0.8915004465276448,0.00033300033300040933
YARN-3864,2,0.9991677070328755,1,0.0004161464835622503,0.0004161464835622503,0.9991677070328755
YARN-3863,2,0.8028046676457149,2,0.1968508611176331,0.00034447123665196934,0.8028046676457149
YARN-3851,1,0.8861468008536664,1,0.031302631991103544,0.8861468008536664,0.08255056715523022
YARN-3822,2,0.4832977878594804,3,0.360142381969816,0.15655983017070346,0.4832977878594804
YARN-3818,2,0.6159285902141645,2,0.3836371935461479,0.0004342162396875817,0.6159285902141645
YARN-3817,2,0.7778508800558254,2,0.04407917538818468,0.17806994455598998,0.7778508800558254
YARN-3816,2,0.6667045960590346,2,0.05906155434607498,0.27423384959489033,0.6667045960590346
YARN-3815,2,0.7938111753672815,2,0.20605729760391406,0.00013152702880444845,0.7938111753672815
YARN-3808,1,0.5163793429010943,2,0.4834594447822847,0.5163793429010943,0.0001612123166210223
YARN-3807,1,0.5012040611877577,2,0.4986884466054272,0.5012040611877577,0.00010749220681503274
YARN-3806,1,0.7699893521395621,2,0.22993002220535438,0.7699893521395621,8.06256550834615e-05
YARN-3773,1,0.999677575366758,1,0.00016121231662103155,0.999677575366758,0.00016121231662103155
YARN-3772,2,0.857572074119551,1,0.1421503793914121,0.00027754648903698543,0.857572074119551
YARN-3739,0,0.6044308681052885,2,0.6044308681052885,0.3950436458200923,0.0005254860746190809
YARN-3736,0,0.5679740730415759,2,0.5679740730415759,0.0004755111745129309,0.4315504157839111
YARN-3719,1,0.9993110575266962,1,0.0003444712366518319,0.9993110575266962,0.0003444712366518319
YARN-3718,1,0.9996493073820796,1,0.0001753463089602324,0.9996493073820796,0.0001753463089602324
YARN-3692,2,0.8911956701794144,1,0.10866153387599041,0.0001427959445952194,0.8911956701794144
YARN-3691,1,0.8901291408657516,1,0.10948668702514346,0.8901291408657516,0.0003841721091049791
