issue_key,dominant_topic,dominant_topic_share,n_topics_present,topic_0_proportion,topic_1_proportion,topic_2_proportion,topic_3_proportion,topic_4_proportion
YARN-3776,1,0.5862472898392891,3,0.21080571726436811,0.5862472898392891,0.0003992015968065367,0.20214858970272964,0.0003992015968065367
YARN-4496,1,0.6406459074323099,2,0.27517135191168435,0.6406459074323099,0.0837287111440874,0.0002270147559592219,0.0002270147559592219
YARN-4473,3,0.7166650573092892,2,0.00041580041580046087,0.28208754144330933,0.00041580041580046087,0.7166650573092892,0.00041580041580046087
YARN-4471,0,0.9973421926910297,1,0.9973421926910297,0.0006644518272425794,0.0006644518272425794,0.0006644518272425794,0.0006644518272425794
YARN-4466,1,0.6292255398276694,3,0.21256898096394253,0.6292255398276694,0.157032458680528,0.0005865102639299177,0.0005865102639299177
YARN-4349,4,0.4927113339401067,3,0.0002773925104023157,0.16206825934419897,0.0002773925104023157,0.34466562169488973,0.4927113339401067
YARN-4447,4,0.9950310559006206,1,0.0012422360248448715,0.0012422360248448715,0.0012422360248448715,0.0012422360248448715,0.9950310559006206
YARN-4443,4,0.6053170909439513,2,0.0009049773755661907,0.0009049773755661907,0.3919679769293502,0.0009049773755661907,0.6053170909439513
YARN-4438,3,0.5983009459854326,2,0.0007662835249045273,0.0007662835249045273,0.0007662835249045273,0.5983009459854326,0.39940020343985383
YARN-4435,4,0.5980592247224312,2,0.0005249343832021413,0.0005249343832021413,0.0005249343832021413,0.4003659721279623,0.5980592247224312
YARN-4433,2,0.7617538726809053,2,0.23763450652398754,0.0002038735983690549,0.7617538726809053,0.0002038735983690549,0.0002038735983690549
YARN-4425,2,0.6020559224941698,2,0.00023228803716613167,0.00023228803716613167,0.6020559224941698,0.00023228803716613167,0.39724721339433183
YARN-4420,4,0.8887639468810523,1,0.0006644518272426416,0.0006644518272426416,0.0006644518272426416,0.10924269763721972,0.8887639468810523
YARN-4417,3,0.6360573306478651,2,0.0004987531172070477,0.24412404477457073,0.0004987531172070477,0.6360573306478651,0.1188211183431501
YARN-4412,1,0.6648315175078084,2,0.000277392510402272,0.6648315175078084,0.3343363049609849,0.000277392510402272,0.000277392510402272
YARN-4405,4,0.7358065372959279,2,0.0004987531172071048,0.0004987531172071048,0.26269720335245084,0.0004987531172071048,0.7358065372959279
YARN-4390,1,0.42000319950326276,3,0.00029368575624087615,0.42000319950326276,0.39815118906281455,0.00029368575624087615,0.1812582399214409
YARN-4368,3,0.6803681589105708,2,0.000711743772242056,0.000711743772242056,0.000711743772242056,0.6803681589105708,0.31749660977270305
YARN-4360,2,0.883513155910621,1,0.1152892392989595,0.0003992015968064762,0.883513155910621,0.0003992015968064762,0.0003992015968064762
YARN-4353,4,0.49120138834810506,3,0.0002270147559592188,0.1813245371205232,0.0002270147559592188,0.3270200450194533,0.49120138834810506
YARN-4335,0,0.5581676936509972,3,0.5581676936509972,0.16805933846808446,0.000554016620498696,0.000554016620498696,0.272664934639921
YARN-4333,2,0.5869995912402985,3,0.0002038735983690718,0.2581340124116351,0.5869995912402985,0.0002038735983690718,0.1544586491513283
YARN-4276,2,0.7909391591994489,2,0.00043383947939281157,0.00043383947939281157,0.7909391591994489,0.2077593223623726,0.00043383947939281157
YARN-4275,4,0.6816903600244687,2,0.000344234079173899,0.000344234079173899,0.000344234079173899,0.31727693773800963,0.6816903600244687
YARN-4271,0,0.5496200237479102,2,0.5496200237479102,0.4491823714616701,0.0003992015968065171,0.0003992015968065171,0.0003992015968065171
YARN-4266,0,0.5681048167474164,3,0.5681048167474164,0.00015860428231566113,0.24126607294269184,0.19031190174526044,0.00015860428231566113
YARN-4265,4,0.42957570803135225,3,0.2621767473897613,0.00028530670470764807,0.00028530670470764807,0.30767693116947115,0.42957570803135225
YARN-4248,4,0.7690387724787653,2,0.0005249343832022842,0.0005249343832022842,0.0005249343832022842,0.22938642437162787,0.7690387724787653
YARN-4245,1,0.3076953090921322,4,0.2515855237296781,0.3076953090921322,0.15298649639432735,0.2875287971854932,0.00020387359836909904
YARN-4234,4,0.9943262411347512,1,0.0014184397163121997,0.0014184397163121997,0.0014184397163121997,0.0014184397163121997,0.9943262411347512
YARN-4233,3,0.3482006585348521,3,0.1340868678097616,0.0002699055330635335,0.34756076949965314,0.3482006585348521,0.16988179862266953
YARN-4231,4,0.8232268328059855,2,0.0003220611916265017,0.0003220611916265017,0.17580698361913494,0.0003220611916265017,0.8232268328059855
YARN-4225,4,0.40870617068666787,3,0.0016528925619836174,0.36402357083629056,0.2239644733530744,0.0016528925619836174,0.40870617068666787
YARN-4224,4,0.9943262411347515,1,0.0014184397163121195,0.0014184397163121195,0.0014184397163121195,0.0014184397163121195,0.9943262411347515
YARN-4221,4,0.7480241611065425,2,0.0005865102639298623,0.0005865102639298623,0.0005865102639298623,0.250216308101668,0.7480241611065425
YARN-4219,4,0.5765345053030956,2,0.0003992015968064606,0.0003992015968064606,0.0003992015968064606,0.42226788990648506,0.5765345053030956
YARN-4205,1,0.578544645296988,3,0.0005249343832023213,0.578544645296988,0.17198084666295874,0.24842463927364858,0.0005249343832023213
YARN-4199,2,0.8349455210153479,1,0.034725816754398356,0.06875359584560266,0.8349455210153479,0.061331461025333,0.00024360535931805267
YARN-4197,4,0.9982646420824288,1,0.0004338394793927939,0.0004338394793927939,0.0004338394793927939,0.0004338394793927939,0.9982646420824288
YARN-4195,4,0.7929180989415476,2,0.0005540166204986673,0.0005540166204986673,0.20541985119695633,0.0005540166204986673,0.7929180989415476
YARN-4194,4,0.8925284055911796,1,0.0007662835249044896,0.0007662835249044896,0.10517274383410694,0.0007662835249044896,0.8925284055911796
YARN-4193,4,0.788164905815712,2,0.21053357574610992,0.00043383947939270033,0.00043383947939270033,0.00043383947939270033,0.788164905815712
YARN-4189,2,0.8893295927124379,1,8.92458723784192e-05,8.92458723784192e-05,0.8893295927124379,8.92458723784192e-05,0.11040266967042683
YARN-4186,3,0.5524736856167382,2,0.44576678359147265,0.0005865102639296916,0.0005865102639296916,0.5524736856167382,0.0005865102639296916
YARN-4181,1,0.6857569328349526,2,0.00016934801016091832,0.6857569328349526,0.3137350231345648,0.00016934801016091832,0.00016934801016091832
YARN-4176,1,0.58760486107678,2,0.00025608194622284266,0.58760486107678,0.00025608194622284266,0.07002914914470297,0.34185382588607127
YARN-4166,0,0.9955801104972376,1,0.9955801104972376,0.001104972375690632,0.001104972375690632,0.001104972375690632,0.001104972375690632
YARN-4162,4,0.5696643519247545,2,0.0004987531172070288,0.0004987531172070288,0.42883938872362437,0.0004987531172070288,0.5696643519247545
YARN-4161,2,0.7004258655135365,2,0.14583532410757608,0.0002496878901373748,0.7004258655135365,0.1532394345986129,0.0002496878901373748
YARN-4132,1,0.7031033759865928,2,0.0004158004158004983,0.7031033759865928,0.2956492227660054,0.0004158004158004983,0.0004158004158004983
YARN-4129,4,0.5998436436570667,2,0.0004987531172071411,0.08891145939432885,0.0004987531172071411,0.31024739071419033,0.5998436436570667
YARN-4125,2,0.9094291401935746,1,0.00031201248049925553,0.00031201248049925553,0.9094291401935746,0.08963482236492769,0.00031201248049925553
YARN-4117,0,0.3110873730317597,4,0.3110873730317597,0.1778966463972871,0.23891095351382902,0.00041580041580053373,0.2716892266413235
YARN-4108,2,0.5048718965524135,2,0.08982714928300675,0.04654802879622791,0.5048718965524135,0.00021715526601523717,0.3585357701023366
YARN-4097,3,0.48184266730890635,2,0.0003442340791738822,0.041983185424830365,0.0003442340791738822,0.48184266730890635,0.47548567910791545
YARN-4094,4,0.5237798887146293,3,0.00016652789342221325,0.00016652789342221325,0.16121219115092714,0.31467486434759917,0.5237798887146293
YARN-4093,4,0.39468703622735957,4,0.0003992015968064917,0.16234245312527265,0.15120133374549732,0.2913699753050639,0.39468703622735957
YARN-4091,2,0.5130937664861192,2,0.00019212295869361077,0.11590737946331618,0.5130937664861192,0.00019212295869361077,0.3706146081331774
YARN-4088,2,0.461665252700731,3,0.00016380016380022067,0.3088637271480246,0.461665252700731,0.00016380016380022067,0.22914341982364395
YARN-4080,2,0.4976621564478207,3,0.19409445854191856,0.14489179743451963,0.4976621564478207,0.00010198878123410134,0.16324959879450693
YARN-4077,2,0.8200945102062092,2,0.00030257186081699317,0.17899777421133994,0.8200945102062092,0.00030257186081699317,0.00030257186081699317
YARN-4075,4,0.9973421926910299,1,0.0006644518272425536,0.0006644518272425536,0.0006644518272425536,0.0006644518272425536,0.9973421926910299
YARN-4074,4,0.8872833044276947,1,0.00043383947939308045,0.00043383947939308045,0.05681754485949659,0.05503147175402263,0.8872833044276947
YARN-4070,3,0.4607580722195519,3,0.0005865102639298125,0.0005865102639298125,0.15663617764299956,0.4607580722195519,0.3814327296095888
YARN-4062,3,0.6275194739158453,2,0.0007117437722421443,0.0007117437722421443,0.0007117437722421443,0.6275194739158453,0.37034529476742833
YARN-4061,3,0.9966804979253102,1,0.0008298755186724534,0.0008298755186724534,0.0008298755186724534,0.9966804979253102,0.0008298755186724534
YARN-4059,2,0.704438546679642,2,0.00011897679952411599,0.1637724955982437,0.704438546679642,0.00011897679952411599,0.13155100412306608
YARN-4056,2,0.4608433827992136,2,0.00030257186081707914,0.37950361585596354,0.4608433827992136,0.09395746266359385,0.06539296682041203
YARN-4041,1,0.6496562082252193,3,0.00035650623885932347,0.6496562082252193,0.17574300798661271,0.1738877713104492,0.00035650623885932347
YARN-4039,2,0.7671330682885201,2,5.915409642118882e-05,0.2326894694222165,0.7671330682885201,5.915409642118882e-05,5.915409642118882e-05
YARN-4024,4,0.8026669987938394,2,0.00041580041580054295,0.19608559995875904,0.00041580041580054295,0.00041580041580054295,0.8026669987938394
YARN-4023,4,0.49752066115693333,3,0.0016528925619839496,0.0016528925619839496,0.332231404958739,0.16694214876035984,0.49752066115693333
